




/usr/lib/python3.7/threading.py:885: size=356 B, count=1, average=356 B
/usr/lib/python3.7/threading.py:885: size=356 B, count=1, average=356 B
/usr/lib/python3.7/threading.py:885: size=356 B, count=1, average=356 B
/usr/lib/python3.7/threading.py:885: size=356 B, count=1, average=356 B
/usr/lib/python3.7/threading.py:865: size=356 B, count=1, average=356 B
/usr/lib/python3.7/threading.py:865: size=356 B, count=1, average=356 B
/usr/lib/python3.7/threading.py:865: size=356 B, count=1, average=356 B
/usr/lib/python3.7/http/client.py:1336: size=356 B, count=1, average=356 B
/home/pi/wladio/venv/lib/python3.7/site-packages/urllib3/connectionpool.py:706: size=356 B, count=1, average=356 B
/home/pi/wladio/venv/lib/python3.7/site-packages/urllib3/connectionpool.py:440: size=356 B, count=1, average=356 B
/home/pi/wladio/venv/lib/python3.7/site-packages/urllib3/connectionpool.py:440: size=356 B, count=1, average=356 B
/home/pi/wladio/venv/lib/python3.7/site-packages/requests/sessions.py:655: size=356 B, count=1, average=356 B
/home/pi/wladio/venv/lib/python3.7/site-packages/requests/sessions.py:655: size=356 B, count=1, average=356 B
/home/pi/wladio/venv/lib/python3.7/site-packages/requests/sessions.py:542: size=356 B, count=1, average=356 B
/home/pi/wladio/venv/lib/python3.7/site-packages/requests/api.py:76: size=356 B, count=1, average=356 B
/home/pi/wladio/radio/weather.py:62: size=356 B, count=1, average=356 B
/home/pi/wladio/radio/weather.py:62: size=356 B, count=1, average=356 B
/home/pi/wladio/radio/weather.py:29: size=356 B, count=1, average=356 B
<frozen importlib._bootstrap>:677: size=354 B, count=5, average=71 B
<frozen importlib._bootstrap>:219: size=352 B, count=6, average=59 B
<frozen importlib._bootstrap>:219: size=352 B, count=6, average=59 B
main.py:100: size=352 B, count=1, average=352 B
<frozen importlib._bootstrap>:983: size=352 B, count=1, average=352 B
<frozen importlib._bootstrap>:967: size=352 B, count=1, average=352 B
<frozen importlib._bootstrap>:219: size=352 B, count=1, average=352 B
/usr/lib/python3.7/threading.py:1281: size=352 B, count=1, average=352 B
/usr/lib/python3.7/threading.py:1281: size=352 B, count=1, average=352 B
/usr/lib/python3.7/threading.py:1281: size=352 B, count=1, average=352 B
/usr/lib/python3.7/threading.py:917: size=352 B, count=1, average=352 B
/usr/lib/python3.7/threading.py:917: size=352 B, count=1, average=352 B
/usr/lib/python3.7/threading.py:917: size=352 B, count=1, average=352 B
/usr/lib/python3.7/threading.py:917: size=352 B, count=1, average=352 B
/usr/lib/python3.7/threading.py:917: size=352 B, count=1, average=352 B
/usr/lib/python3.7/threading.py:917: size=352 B, count=1, average=352 B
/usr/lib/python3.7/threading.py:885: size=352 B, count=1, average=352 B
/usr/lib/python3.7/threading.py:885: size=352 B, count=1, average=352 B
/usr/lib/python3.7/threading.py:885: size=352 B, count=1, average=352 B
/usr/lib/python3.7/threading.py:885: size=352 B, count=1, average=352 B
/usr/lib/python3.7/threading.py:885: size=352 B, count=1, average=352 B
/usr/lib/python3.7/threading.py:885: size=352 B, count=1, average=352 B
/usr/lib/python3.7/threading.py:885: size=352 B, count=1, average=352 B
/usr/lib/python3.7/threading.py:885: size=352 B, count=1, average=352 B
/usr/lib/python3.7/threading.py:885: size=352 B, count=1, average=352 B
/usr/lib/python3.7/threading.py:885: size=352 B, count=1, average=352 B
/usr/lib/python3.7/threading.py:885: size=352 B, count=1, average=352 B
/usr/lib/python3.7/threading.py:885: size=352 B, count=1, average=352 B
/usr/lib/python3.7/threading.py:865: size=352 B, count=1, average=352 B
/usr/lib/python3.7/threading.py:865: size=352 B, count=1, average=352 B
/home/pi/wladio/venv/lib/python3.7/site-packages/requests/sessions.py:655: size=352 B, count=1, average=352 B
/home/pi/wladio/venv/lib/python3.7/site-packages/requests/api.py:76: size=352 B, count=1, average=352 B
/home/pi/wladio/venv/lib/python3.7/site-packages/requests/api.py:76: size=352 B, count=1, average=352 B
/home/pi/wladio/venv/lib/python3.7/site-packages/requests/api.py:61: size=352 B, count=1, average=352 B
/home/pi/wladio/radio/weather.py:62: size=352 B, count=1, average=352 B
/home/pi/wladio/radio/weather.py:62: size=352 B, count=1, average=352 B
/home/pi/wladio/radio/weather.py:38: size=352 B, count=1, average=352 B
/home/pi/wladio/radio/weather.py:38: size=352 B, count=1, average=352 B
/home/pi/wladio/radio/weather.py:29: size=352 B, count=1, average=352 B
/home/pi/wladio/radio/weather.py:29: size=352 B, count=1, average=352 B
/home/pi/wladio/radio/weather.py:29: size=352 B, count=1, average=352 B
/home/pi/wladio/radio/weather.py:23: size=352 B, count=1, average=352 B
/home/pi/wladio/radio/weather.py:23: size=352 B, count=1, average=352 B
/home/pi/wladio/radio/weather.py:23: size=352 B, count=1, average=352 B
/home/pi/wladio/radio/weather.py:23: size=352 B, count=1, average=352 B
main.py:100: size=348 B, count=1, average=348 B
<frozen importlib._bootstrap>:677: size=348 B, count=1, average=348 B
/usr/lib/python3.7/threading.py:1281: size=348 B, count=1, average=348 B
/usr/lib/python3.7/threading.py:1281: size=348 B, count=1, average=348 B
/usr/lib/python3.7/threading.py:917: size=348 B, count=1, average=348 B
/usr/lib/python3.7/threading.py:917: size=348 B, count=1, average=348 B
/usr/lib/python3.7/threading.py:917: size=348 B, count=1, average=348 B
/usr/lib/python3.7/threading.py:917: size=348 B, count=1, average=348 B
/usr/lib/python3.7/threading.py:917: size=348 B, count=1, average=348 B
/usr/lib/python3.7/threading.py:885: size=348 B, count=1, average=348 B
/usr/lib/python3.7/threading.py:885: size=348 B, count=1, average=348 B
/usr/lib/python3.7/threading.py:885: size=348 B, count=1, average=348 B
/usr/lib/python3.7/threading.py:885: size=348 B, count=1, average=348 B
/usr/lib/python3.7/threading.py:885: size=348 B, count=1, average=348 B
/usr/lib/python3.7/threading.py:885: size=348 B, count=1, average=348 B
/usr/lib/python3.7/threading.py:885: size=348 B, count=1, average=348 B
/usr/lib/python3.7/threading.py:885: size=348 B, count=1, average=348 B
/usr/lib/python3.7/threading.py:885: size=348 B, count=1, average=348 B
/usr/lib/python3.7/threading.py:865: size=348 B, count=1, average=348 B
/home/pi/wladio/venv/lib/python3.7/site-packages/urllib3/connectionpool.py:706: size=348 B, count=1, average=348 B
/home/pi/wladio/venv/lib/python3.7/site-packages/urllib3/connectionpool.py:706: size=348 B, count=1, average=348 B
/home/pi/wladio/venv/lib/python3.7/site-packages/requests/sessions.py:655: size=348 B, count=1, average=348 B
/home/pi/wladio/venv/lib/python3.7/site-packages/requests/sessions.py:655: size=348 B, count=1, average=348 B
/home/pi/wladio/venv/lib/python3.7/site-packages/requests/sessions.py:655: size=348 B, count=1, average=348 B
/home/pi/wladio/venv/lib/python3.7/site-packages/requests/sessions.py:542: size=348 B, count=1, average=348 B
/home/pi/wladio/venv/lib/python3.7/site-packages/requests/sessions.py:542: size=348 B, count=1, average=348 B
/home/pi/wladio/venv/lib/python3.7/site-packages/requests/api.py:76: size=348 B, count=1, average=348 B
/home/pi/wladio/venv/lib/python3.7/site-packages/requests/api.py:76: size=348 B, count=1, average=348 B
/home/pi/wladio/venv/lib/python3.7/site-packages/requests/api.py:76: size=348 B, count=1, average=348 B
/home/pi/wladio/venv/lib/python3.7/site-packages/requests/api.py:76: size=348 B, count=1, average=348 B
/home/pi/wladio/venv/lib/python3.7/site-packages/requests/adapters.py:449: size=348 B, count=1, average=348 B
/home/pi/wladio/venv/lib/python3.7/site-packages/requests/adapters.py:412: size=348 B, count=1, average=348 B
/home/pi/wladio/venv/lib/python3.7/site-packages/requests/adapters.py:412: size=348 B, count=1, average=348 B
/home/pi/wladio/radio/weather.py:62: size=348 B, count=1, average=348 B
/home/pi/wladio/radio/weather.py:62: size=348 B, count=1, average=348 B
/home/pi/wladio/radio/weather.py:62: size=348 B, count=1, average=348 B
/home/pi/wladio/radio/weather.py:38: size=348 B, count=1, average=348 B
/home/pi/wladio/radio/weather.py:29: size=348 B, count=1, average=348 B
main.py:100: size=344 B, count=1, average=344 B
main.py:100: size=344 B, count=1, average=344 B
main.py:100: size=344 B, count=1, average=344 B
main.py:85: size=344 B, count=1, average=344 B
<frozen importlib._bootstrap>:677: size=344 B, count=1, average=344 B
/usr/lib/python3.7/threading.py:1281: size=344 B, count=1, average=344 B
/usr/lib/python3.7/threading.py:1281: size=344 B, count=1, average=344 B
/usr/lib/python3.7/threading.py:1279: size=344 B, count=1, average=344 B
/usr/lib/python3.7/threading.py:1279: size=344 B, count=1, average=344 B
/usr/lib/python3.7/threading.py:1278: size=344 B, count=1, average=344 B
/usr/lib/python3.7/threading.py:917: size=344 B, count=1, average=344 B
/usr/lib/python3.7/threading.py:917: size=344 B, count=1, average=344 B
/usr/lib/python3.7/threading.py:917: size=344 B, count=1, average=344 B
/usr/lib/python3.7/threading.py:885: size=344 B, count=1, average=344 B
/usr/lib/python3.7/threading.py:885: size=344 B, count=1, average=344 B
/usr/lib/python3.7/threading.py:885: size=344 B, count=1, average=344 B
/usr/lib/python3.7/threading.py:885: size=344 B, count=1, average=344 B
/usr/lib/python3.7/threading.py:885: size=344 B, count=1, average=344 B
/usr/lib/python3.7/threading.py:885: size=344 B, count=1, average=344 B
/usr/lib/python3.7/threading.py:885: size=344 B, count=1, average=344 B
/usr/lib/python3.7/threading.py:885: size=344 B, count=1, average=344 B
/usr/lib/python3.7/threading.py:885: size=344 B, count=1, average=344 B
/usr/lib/python3.7/threading.py:865: size=344 B, count=1, average=344 B
/usr/lib/python3.7/threading.py:865: size=344 B, count=1, average=344 B
/usr/lib/python3.7/threading.py:865: size=344 B, count=1, average=344 B
/usr/lib/python3.7/threading.py:865: size=344 B, count=1, average=344 B
/usr/lib/python3.7/threading.py:865: size=344 B, count=1, average=344 B
/home/pi/wladio/venv/lib/python3.7/site-packages/requests/sessions.py:655: size=344 B, count=1, average=344 B
/home/pi/wladio/venv/lib/python3.7/site-packages/requests/sessions.py:655: size=344 B, count=1, average=344 B
/home/pi/wladio/venv/lib/python3.7/site-packages/requests/sessions.py:655: size=344 B, count=1, average=344 B
/home/pi/wladio/venv/lib/python3.7/site-packages/requests/sessions.py:542: size=344 B, count=1, average=344 B
/home/pi/wladio/venv/lib/python3.7/site-packages/requests/api.py:76: size=344 B, count=1, average=344 B
/home/pi/wladio/venv/lib/python3.7/site-packages/requests/api.py:76: size=344 B, count=1, average=344 B
/home/pi/wladio/venv/lib/python3.7/site-packages/requests/api.py:61: size=344 B, count=1, average=344 B
/home/pi/wladio/venv/lib/python3.7/site-packages/requests/api.py:61: size=344 B, count=1, average=344 B
/home/pi/wladio/venv/lib/python3.7/site-packages/requests/adapters.py:412: size=344 B, count=1, average=344 B
/home/pi/wladio/venv/lib/python3.7/site-packages/requests/adapters.py:412: size=344 B, count=1, average=344 B
/home/pi/wladio/radio/weather.py:62: size=344 B, count=1, average=344 B
/home/pi/wladio/radio/weather.py:62: size=344 B, count=1, average=344 B
/home/pi/wladio/venv/lib/python3.7/site-packages/gi/importer.py:145: size=341 B, count=7, average=49 B
/usr/lib/python3.7/threading.py:885: size=340 B, count=2, average=170 B
main.py:100: size=340 B, count=1, average=340 B
main.py:100: size=340 B, count=1, average=340 B
main.py:87: size=340 B, count=1, average=340 B
main.py:86: size=340 B, count=1, average=340 B
main.py:85: size=340 B, count=1, average=340 B
/usr/lib/python3.7/threading.py:1281: size=340 B, count=1, average=340 B
/usr/lib/python3.7/threading.py:917: size=340 B, count=1, average=340 B
/usr/lib/python3.7/threading.py:885: size=340 B, count=1, average=340 B
/usr/lib/python3.7/threading.py:885: size=340 B, count=1, average=340 B
/usr/lib/python3.7/threading.py:885: size=340 B, count=1, average=340 B
/usr/lib/python3.7/threading.py:885: size=340 B, count=1, average=340 B
/usr/lib/python3.7/threading.py:885: size=340 B, count=1, average=340 B
/usr/lib/python3.7/threading.py:885: size=340 B, count=1, average=340 B
/usr/lib/python3.7/threading.py:885: size=340 B, count=1, average=340 B
/usr/lib/python3.7/threading.py:885: size=340 B, count=1, average=340 B
/usr/lib/python3.7/threading.py:885: size=340 B, count=1, average=340 B
/usr/lib/python3.7/threading.py:865: size=340 B, count=1, average=340 B
/usr/lib/python3.7/threading.py:865: size=340 B, count=1, average=340 B
/usr/lib/python3.7/threading.py:865: size=340 B, count=1, average=340 B
/usr/lib/python3.7/threading.py:865: size=340 B, count=1, average=340 B
/home/pi/wladio/venv/lib/python3.7/site-packages/requests/api.py:76: size=340 B, count=1, average=340 B
/home/pi/wladio/venv/lib/python3.7/site-packages/requests/api.py:76: size=340 B, count=1, average=340 B
/home/pi/wladio/venv/lib/python3.7/site-packages/requests/adapters.py:449: size=340 B, count=1, average=340 B
/home/pi/wladio/radio/weather.py:62: size=340 B, count=1, average=340 B
/home/pi/wladio/radio/weather.py:62: size=340 B, count=1, average=340 B
/home/pi/wladio/radio/weather.py:62: size=340 B, count=1, average=340 B
/home/pi/wladio/radio/weather.py:38: size=340 B, count=1, average=340 B
/home/pi/wladio/radio/weather.py:29: size=340 B, count=1, average=340 B
/home/pi/wladio/radio/weather.py:29: size=340 B, count=1, average=340 B
/home/pi/wladio/venv/lib/python3.7/site-packages/requests/api.py:76: size=336 B, count=10, average=34 B
main.py:100: size=336 B, count=1, average=336 B
<frozen importlib._bootstrap>:967: size=336 B, count=1, average=336 B
<frozen importlib._bootstrap>:677: size=336 B, count=1, average=336 B
/usr/lib/python3.7/threading.py:885: size=336 B, count=1, average=336 B
/usr/lib/python3.7/threading.py:885: size=336 B, count=1, average=336 B
/usr/lib/python3.7/threading.py:885: size=336 B, count=1, average=336 B
/usr/lib/python3.7/threading.py:885: size=336 B, count=1, average=336 B
/usr/lib/python3.7/threading.py:865: size=336 B, count=1, average=336 B
/home/pi/wladio/venv/lib/python3.7/site-packages/requests/api.py:61: size=336 B, count=1, average=336 B
/home/pi/wladio/radio/weather.py:62: size=336 B, count=1, average=336 B
/home/pi/wladio/radio/weather.py:62: size=336 B, count=1, average=336 B
/home/pi/wladio/venv/lib/python3.7/site-packages/gi/overrides/__init__.py:118: size=332 B, count=2, average=166 B
/home/pi/wladio/venv/lib/python3.7/site-packages/gi/importer.py:145: size=312 B, count=7, average=45 B
<frozen importlib._bootstrap_external>:728: size=304 B, count=1, average=304 B
<frozen importlib._bootstrap>:1006: size=304 B, count=1, average=304 B
<frozen importlib._bootstrap>:677: size=304 B, count=1, average=304 B
<frozen importlib._bootstrap>:677: size=304 B, count=1, average=304 B
/usr/lib/python3.7/threading.py:917: size=304 B, count=1, average=304 B
/usr/lib/python3.7/threading.py:885: size=304 B, count=1, average=304 B
/usr/lib/python3.7/threading.py:885: size=304 B, count=1, average=304 B
/usr/lib/python3.7/threading.py:885: size=304 B, count=1, average=304 B
/usr/lib/python3.7/threading.py:885: size=304 B, count=1, average=304 B
/usr/lib/python3.7/threading.py:865: size=304 B, count=1, average=304 B
/home/pi/wladio/venv/lib/python3.7/site-packages/requests/api.py:61: size=304 B, count=1, average=304 B
/home/pi/wladio/venv/lib/python3.7/site-packages/gi/importer.py:145: size=304 B, count=1, average=304 B
/home/pi/wladio/radio/weather.py:62: size=304 B, count=1, average=304 B
/home/pi/wladio/radio/weather.py:29: size=304 B, count=1, average=304 B
/home/pi/wladio/radio/bluetooth.py:21: size=304 B, count=1, average=304 B
<frozen importlib._bootstrap>:677: size=300 B, count=7, average=43 B
<frozen importlib._bootstrap>:219: size=296 B, count=7, average=42 B
<frozen importlib._bootstrap_external>:728: size=292 B, count=5, average=58 B
<frozen importlib._bootstrap_external>:728: size=288 B, count=6, average=48 B
/home/pi/wladio/venv/lib/python3.7/site-packages/gi/importer.py:145: size=287 B, count=7, average=41 B
<frozen importlib._bootstrap>:1035: size=284 B, count=8, average=36 B
<frozen importlib._bootstrap_external>:728: size=265 B, count=6, average=44 B
/usr/lib/python3.7/threading.py:885: size=264 B, count=3, average=88 B
/usr/lib/python3.7/threading.py:885: size=264 B, count=1, average=264 B
/usr/lib/python3.7/threading.py:885: size=264 B, count=1, average=264 B
/usr/lib/python3.7/threading.py:885: size=264 B, count=1, average=264 B
/home/pi/wladio/venv/lib/python3.7/site-packages/requests/adapters.py:315: size=264 B, count=1, average=264 B
<frozen importlib._bootstrap>:1006: size=260 B, count=13, average=20 B
<frozen importlib._bootstrap>:983: size=257 B, count=8, average=32 B
<frozen importlib._bootstrap>:677: size=252 B, count=7, average=36 B
<frozen importlib._bootstrap>:1006: size=252 B, count=6, average=42 B
/home/pi/wladio/radio/weather.py:38: size=248 B, count=1, average=248 B
/usr/lib/python3.7/threading.py:885: size=244 B, count=3, average=81 B
/home/pi/wladio/venv/lib/python3.7/site-packages/luma/core/threadpool.py:24: size=240 B, count=12, average=20 B
<frozen importlib._bootstrap_external>:728: size=240 B, count=6, average=40 B
/home/pi/wladio/radio/weather.py:62: size=240 B, count=4, average=60 B
/home/pi/wladio/venv/lib/python3.7/site-packages/requests/sessions.py:528: size=236 B, count=4, average=59 B
/usr/lib/python3.7/threading.py:885: size=232 B, count=4, average=58 B
<frozen importlib._bootstrap>:219: size=232 B, count=2, average=116 B
/usr/lib/python3.7/threading.py:885: size=228 B, count=3, average=76 B
/usr/lib/python3.7/threading.py:885: size=227 B, count=1, average=227 B
/usr/lib/python3.7/threading.py:885: size=224 B, count=4, average=56 B
/home/pi/wladio/venv/lib/python3.7/site-packages/gi/importer.py:145: size=218 B, count=5, average=44 B
/home/pi/wladio/radio/weather.py:62: size=216 B, count=12, average=18 B
/usr/lib/python3.7/netrc.py:5: size=216 B, count=2, average=108 B
<frozen importlib._bootstrap_external>:728: size=212 B, count=3, average=71 B
/usr/lib/python3.7/importlib/__init__.py:127: size=208 B, count=3, average=69 B
/usr/lib/python3.7/importlib/__init__.py:127: size=208 B, count=3, average=69 B
<frozen importlib._bootstrap>:219: size=204 B, count=4, average=51 B
/home/pi/wladio/venv/lib/python3.7/site-packages/requests/api.py:61: size=204 B, count=3, average=68 B
/home/pi/wladio/venv/lib/python3.7/site-packages/gi/types.py:40: size=204 B, count=2, average=102 B
/home/pi/wladio/venv/lib/python3.7/site-packages/gi/types.py:40: size=204 B, count=2, average=102 B
/home/pi/wladio/venv/lib/python3.7/site-packages/gi/types.py:40: size=204 B, count=2, average=102 B
/home/pi/wladio/radio/weather.py:29: size=198 B, count=11, average=18 B
<frozen importlib._bootstrap_external>:728: size=197 B, count=6, average=33 B
<frozen importlib._bootstrap>:1006: size=196 B, count=7, average=28 B
main.py:100: size=196 B, count=2, average=98 B
/usr/lib/python3.7/re.py:234: size=192 B, count=4, average=48 B
<frozen importlib._bootstrap_external>:728: size=192 B, count=3, average=64 B
/home/pi/wladio/venv/lib/python3.7/site-packages/gi/_option.py:31: size=192 B, count=2, average=96 B
<frozen importlib._bootstrap>:983: size=187 B, count=2, average=94 B
/home/pi/wladio/venv/lib/python3.7/site-packages/gi/importer.py:145: size=186 B, count=6, average=31 B
/home/pi/wladio/venv/lib/python3.7/site-packages/gi/importer.py:145: size=186 B, count=6, average=31 B
/usr/lib/python3.7/threading.py:885: size=184 B, count=3, average=61 B
/usr/lib/python3.7/threading.py:885: size=184 B, count=3, average=61 B
/home/pi/wladio/venv/lib/python3.7/site-packages/requests/sessions.py:655: size=184 B, count=3, average=61 B
/usr/lib/python3.7/threading.py:885: size=184 B, count=1, average=184 B
<frozen importlib._bootstrap_external>:728: size=182 B, count=3, average=61 B
<frozen importlib._bootstrap>:219: size=180 B, count=5, average=36 B
<frozen importlib._bootstrap>:219: size=180 B, count=5, average=36 B
/usr/lib/python3.7/threading.py:917: size=180 B, count=3, average=60 B
main.py:100: size=180 B, count=2, average=90 B
main.py:100: size=180 B, count=2, average=90 B
main.py:100: size=180 B, count=2, average=90 B
main.py:87: size=180 B, count=2, average=90 B
main.py:86: size=180 B, count=2, average=90 B
main.py:86: size=180 B, count=2, average=90 B
main.py:85: size=180 B, count=2, average=90 B
main.py:82: size=180 B, count=2, average=90 B
/usr/lib/python3.7/threading.py:885: size=177 B, count=3, average=59 B
<frozen importlib._bootstrap>:677: size=176 B, count=3, average=59 B
<frozen importlib._bootstrap>:677: size=176 B, count=2, average=88 B
/usr/lib/python3.7/threading.py:885: size=176 B, count=2, average=88 B
<frozen importlib._bootstrap>:967: size=176 B, count=1, average=176 B
/usr/lib/python3.7/threading.py:885: size=173 B, count=1, average=173 B
<frozen importlib._bootstrap>:219: size=168 B, count=4, average=42 B
<frozen importlib._bootstrap>:677: size=166 B, count=1, average=166 B
/usr/lib/python3.7/threading.py:885: size=164 B, count=3, average=55 B
/usr/lib/python3.7/threading.py:885: size=164 B, count=3, average=55 B
<frozen importlib._bootstrap>:983: size=163 B, count=2, average=82 B
/home/pi/wladio/radio/weather.py:29: size=160 B, count=4, average=40 B
<frozen importlib._bootstrap_external>:728: size=160 B, count=2, average=80 B
/home/pi/wladio/venv/lib/python3.7/site-packages/gi/overrides/__init__.py:118: size=160 B, count=2, average=80 B
/home/pi/wladio/radio/display.py:176: size=160 B, count=1, average=160 B
/home/pi/wladio/radio/display.py:176: size=160 B, count=1, average=160 B
/home/pi/wladio/radio/display.py:176: size=160 B, count=1, average=160 B
/home/pi/wladio/venv/lib/python3.7/site-packages/gi/importer.py:145: size=159 B, count=4, average=40 B
<frozen importlib._bootstrap_external>:728: size=156 B, count=1, average=156 B
<frozen importlib._bootstrap>:967: size=156 B, count=1, average=156 B
/usr/lib/python3.7/threading.py:885: size=156 B, count=1, average=156 B
/usr/lib/python3.7/threading.py:885: size=156 B, count=1, average=156 B
/usr/lib/python3.7/threading.py:885: size=156 B, count=1, average=156 B
/usr/lib/python3.7/threading.py:885: size=156 B, count=1, average=156 B
/usr/lib/python3.7/threading.py:885: size=156 B, count=1, average=156 B
/usr/lib/python3.7/threading.py:885: size=156 B, count=1, average=156 B
/usr/lib/python3.7/importlib/__init__.py:127: size=156 B, count=1, average=156 B
/usr/lib/python3.7/_strptime.py:577: size=156 B, count=1, average=156 B
/home/pi/wladio/venv/lib/python3.7/site-packages/requests/sessions.py:655: size=156 B, count=1, average=156 B
/home/pi/wladio/venv/lib/python3.7/site-packages/requests/sessions.py:542: size=156 B, count=1, average=156 B
/home/pi/wladio/venv/lib/python3.7/site-packages/requests/adapters.py:449: size=156 B, count=1, average=156 B
/home/pi/wladio/venv/lib/python3.7/site-packages/requests/adapters.py:412: size=156 B, count=1, average=156 B
/home/pi/wladio/venv/lib/python3.7/site-packages/gi/overrides/__init__.py:118: size=156 B, count=1, average=156 B
/home/pi/wladio/venv/lib/python3.7/site-packages/gi/overrides/__init__.py:118: size=156 B, count=1, average=156 B
/home/pi/wladio/radio/bluetooth.py:22: size=156 B, count=1, average=156 B
<frozen importlib._bootstrap>:1006: size=152 B, count=5, average=30 B
<frozen importlib._bootstrap>:1035: size=152 B, count=4, average=38 B
/usr/lib/python3.7/threading.py:885: size=152 B, count=3, average=51 B
/home/pi/wladio/venv/lib/python3.7/site-packages/gi/overrides/__init__.py:118: size=148 B, count=4, average=37 B
<frozen importlib._bootstrap_external>:728: size=148 B, count=3, average=49 B
<frozen importlib._bootstrap_external>:728: size=148 B, count=3, average=49 B
/home/pi/wladio/radio/weather.py:23: size=145 B, count=2, average=72 B
/usr/lib/python3.7/threading.py:885: size=144 B, count=8, average=18 B
/usr/lib/python3.7/threading.py:885: size=144 B, count=8, average=18 B
<frozen importlib._bootstrap>:983: size=144 B, count=4, average=36 B
<frozen importlib._bootstrap>:219: size=144 B, count=4, average=36 B
/home/pi/wladio/venv/lib/python3.7/site-packages/requests/sessions.py:542: size=144 B, count=4, average=36 B
/home/pi/wladio/radio/weather.py:23: size=144 B, count=2, average=72 B
/home/pi/wladio/venv/lib/python3.7/site-packages/gi/importer.py:145: size=143 B, count=3, average=48 B
<frozen importlib._bootstrap>:677: size=140 B, count=5, average=28 B
<frozen importlib._bootstrap_external>:728: size=140 B, count=2, average=70 B
main.py:100: size=136 B, count=5, average=27 B
main.py:87: size=136 B, count=5, average=27 B
main.py:86: size=136 B, count=5, average=27 B
main.py:86: size=136 B, count=5, average=27 B
main.py:85: size=136 B, count=5, average=27 B
main.py:81: size=136 B, count=5, average=27 B
<frozen importlib._bootstrap_external>:728: size=136 B, count=4, average=34 B
/home/pi/wladio/venv/lib/python3.7/site-packages/gi/overrides/__init__.py:118: size=136 B, count=3, average=45 B
main.py:87: size=136 B, count=2, average=68 B
main.py:86: size=136 B, count=2, average=68 B
main.py:86: size=136 B, count=2, average=68 B
main.py:85: size=136 B, count=2, average=68 B
<frozen importlib._bootstrap_external>:728: size=136 B, count=2, average=68 B
<frozen importlib._bootstrap>:1006: size=136 B, count=2, average=68 B
<frozen importlib._bootstrap>:677: size=136 B, count=2, average=68 B
<frozen importlib._bootstrap>:677: size=136 B, count=2, average=68 B
<frozen importlib._bootstrap>:677: size=136 B, count=2, average=68 B
<frozen importlib._bootstrap>:677: size=136 B, count=2, average=68 B
<frozen importlib._bootstrap>:677: size=136 B, count=2, average=68 B
<frozen importlib._bootstrap>:677: size=136 B, count=2, average=68 B
<frozen importlib._bootstrap>:677: size=136 B, count=2, average=68 B
<frozen importlib._bootstrap>:677: size=136 B, count=2, average=68 B
<frozen importlib._bootstrap>:677: size=136 B, count=2, average=68 B
<frozen importlib._bootstrap>:219: size=136 B, count=2, average=68 B
/usr/lib/python3.7/threading.py:885: size=136 B, count=2, average=68 B
/usr/lib/python3.7/threading.py:885: size=136 B, count=2, average=68 B
/usr/lib/python3.7/threading.py:885: size=136 B, count=2, average=68 B
/usr/lib/python3.7/threading.py:885: size=136 B, count=2, average=68 B
/usr/lib/python3.7/threading.py:885: size=136 B, count=2, average=68 B
/usr/lib/python3.7/threading.py:885: size=136 B, count=2, average=68 B
/usr/lib/python3.7/threading.py:885: size=136 B, count=2, average=68 B
/home/pi/wladio/venv/lib/python3.7/site-packages/gi/types.py:40: size=136 B, count=2, average=68 B
/home/pi/wladio/venv/lib/python3.7/site-packages/gi/types.py:40: size=136 B, count=2, average=68 B
/home/pi/wladio/radio/bluetooth.py:22: size=136 B, count=2, average=68 B
<frozen importlib._bootstrap_external>:728: size=132 B, count=3, average=44 B
<frozen importlib._bootstrap>:1006: size=132 B, count=3, average=44 B
main.py:87: size=132 B, count=2, average=66 B
main.py:86: size=132 B, count=2, average=66 B
main.py:86: size=132 B, count=2, average=66 B
main.py:85: size=132 B, count=2, average=66 B
main.py:81: size=132 B, count=2, average=66 B
/home/pi/wladio/venv/lib/python3.7/site-packages/gi/types.py:41: size=132 B, count=2, average=66 B
/home/pi/wladio/radio/bluetooth.py:22: size=132 B, count=2, average=66 B
/home/pi/wladio/venv/lib/python3.7/site-packages/dbus/proxies.py:36: size=130 B, count=1, average=130 B
/usr/lib/python3.7/threading.py:885: size=128 B, count=1, average=128 B
/home/pi/wladio/venv/lib/python3.7/site-packages/requests/utils.py:179: size=124 B, count=2, average=62 B
/home/pi/wladio/radio/bluetooth.py:22: size=123 B, count=1, average=123 B
/home/pi/wladio/venv/lib/python3.7/site-packages/gi/importer.py:33: size=122 B, count=1, average=122 B
<frozen importlib._bootstrap_external>:728: size=121 B, count=1, average=121 B
<frozen importlib._bootstrap_external>:728: size=121 B, count=1, average=121 B
<frozen importlib._bootstrap>:219: size=120 B, count=3, average=40 B
<frozen importlib._bootstrap>:677: size=120 B, count=2, average=60 B
/usr/lib/python3.7/threading.py:885: size=119 B, count=3, average=40 B
/home/pi/wladio/radio/bluetooth.py:21: size=119 B, count=1, average=119 B
<frozen importlib._bootstrap>:1006: size=118 B, count=1, average=118 B
/home/pi/wladio/venv/lib/python3.7/site-packages/requests/api.py:76: size=117 B, count=2, average=58 B
/home/pi/wladio/radio/weather.py:38: size=117 B, count=1, average=117 B
<frozen importlib._bootstrap>:219: size=116 B, count=3, average=39 B
<frozen importlib._bootstrap>:219: size=116 B, count=3, average=39 B
